type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,local_time,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728596,0,0,0,0,1722963728596,124,[19 -11 18 -11 18 -10 17 -10 16 -10 15 -10 14 -10 12 -10 12 -9 12 -9 11 -8 13 10 -8 9 -7 8 -7 7 -7 7 -6 5 -6 4 -6 3 -5 2 -5 2 -5 2 -4 1 -4 1 -5 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 10 -12 11 -11 12 -11 13 -11 15 -11 16 -10 17 -9 18 -9 19 -9 20 -8 20 -8 20 -8 21 -8 21 -8 20 -7 21 -8 21 -9 21 -9 21 -9 21 -10 21 -10 21 -11 21 -10 22 -11 21 -11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728610,0,0,0,0,1722963728610,124,[-22 12 -21 11 -20 13 10 -19 11 -18 11 -17 13 10 -16 13 10 -15 13 10 -14 9 -13 9 -13 8 -12 8 -11 7 -10 7 -8 6 -8 6 -6 5 -5 5 -5 5 -4 5 -3 4 -3 4 -2 4 -1 4 -1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 12 -13 12 -14 12 -16 11 -17 11 -18 11 -19 13 10 -20 13 10 -21 9 -22 9 -23 8 -23 9 -24 9 -24 8 -23 8 -24 9 -23 9 -23 8 -24 13 10 -24 13 10 -24 11 -24 11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728633,0,0,0,0,1722963728633,124,[13 10 -22 13 10 -22 9 -20 9 -20 9 -19 8 -18 7 -18 6 -17 6 -16 5 -16 4 -15 4 -13 4 -13 3 -11 3 -10 2 -9 1 -9 1 -8 0 -7 -1 -7 -1 -6 -1 -5 -1 -5 -2 -5 -2 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -17 3 -18 4 -18 5 -19 6 -19 8 -20 9 -19 11 -20 11 -20 12 -20 12 -20 13 -20 13 -20 13 -21 14 -21 13 -21 13 -21 13 -21 13 -22 13 -22 13 -22 13 -23 13 -23 11 -24 11 -24]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728654,0,0,0,0,1722963728654,124,[-23 7 -23 7 -21 7 -21 7 -20 7 -19 6 -17 7 -17 7 -15 7 -15 6 -14 6 -13 6 -12 6 -10 5 -9 5 -8 4 -7 4 -6 4 -5 4 -4 4 -4 4 -3 4 -3 4 -2 4 -2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 9 -15 8 -16 8 -18 7 -18 6 -20 6 -21 5 -22 4 -22 4 -23 4 -23 3 -24 3 -24 3 -25 3 -25 3 -24 4 -24 4 -24 4 -25 5 -24 6 -25 6 -25 7 -24 6 -25 7 -25 7 -25 7]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728670,0,0,0,0,1722963728670,124,[11 20 13 10 20 13 10 19 9 18 9 17 9 16 9 15 8 14 9 14 8 13 7 12 7 13 10 6 13 10 6 8 6 8 5 7 5 5 4 4 4 4 4 3 4 2 4 2 5 1 4 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 13 10 11 11 11 13 13 10 15 13 10 15 9 17 9 18 8 19 8 20 8 21 8 22 7 21 7 22 7 22 7 22 7 22 8 22 8 22 9 22 13 10 22 13 10 22 11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728699,0,0,0,0,1722963728699,124,[-19 18 -19 18 -17 17 -17 16 -16 16 -15 15 -14 15 -13 14 -12 14 -12 13 -11 12 -10 11 -9 11 -8 9 -7 9 -6 8 -5 7 -4 7 -3 5 -3 6 -2 5 -2 5 -1 5 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 15 -9 15 -11 16 -12 16 -14 16 -15 16 -17 16 -18 15 -19 15 -20 15 -20 15 -21 15 -21 16 -21 16 -21 15 -22 16 -21 16 -21 16 -21 17 -21 18 -22 18 -21 18 -21 18 -20 19 -21 19 -20 19]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728715,0,0,0,0,1722963728715,124,[-7 24 -7 24 -6 22 -6 22 -6 21 -5 20 -4 19 -3 18 -3 17 -3 17 -3 16 -3 14 -2 13 -2 12 -2 11 -1 9 0 8 0 7 0 6 1 6 1 5 2 4 2 4 2 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 16 -1 18 -2 18 -3 20 -4 20 -6 21 -7 21 -8 21 -9 22 -9 22 -10 22 -10 22 -11 23 -11 23 -11 23 -11 23 -11 24 -9 24 -10 25 -9 25 -9 25 -8 26 -9 25 -9 26 -8 26 -8 26]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728733,0,0,0,0,1722963728733,124,[21 -10 22 -10 19 -10 19 -10 19 -9 17 -9 16 -10 15 -9 14 -9 14 -8 13 -8 11 -7 13 10 -7 9 -6 8 -6 7 -5 6 -5 5 -5 4 -5 3 -5 2 -4 2 -4 1 -5 1 -5 1 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -11 14 -11 15 -10 17 -10 17 -9 19 -9 20 -8 21 -7 21 -7 21 -6 22 -6 23 -5 23 -6 23 -6 23 -6 23 -6 23 -7 23 -7 24 -8 24 -8 24 -9 24 -10 23 -9 24 -9 24 -9 24]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728753,0,0,0,0,1722963728753,124,[5 22 5 23 4 21 5 20 5 19 5 18 5 17 5 16 5 15 4 15 4 14 3 12 4 11 3 13 10 3 9 3 8 3 7 3 5 3 4 3 3 3 2 3 2 4 2 3 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 14 7 15 6 16 5 17 4 19 4 20 2 21 2 21 2 21 1 22 0 23 1 23 1 24 1 23 1 24 0 24 1 24 2 24 2 24 3 24 3 25 4 24 3 24 4 25 4 25 4]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728776,0,0,0,0,1722963728776,124,[-30 -2 -29 -2 -27 -1 -26 -1 -25 -1 -24 -1 -23 0 -22 0 -21 1 -19 1 -19 0 -17 0 -15 0 -13 1 -12 0 -10 0 -8 1 -7 1 -6 1 -5 2 -5 3 -4 2 -3 3 -2 4 -3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -21 4 -23 2 -24 1 -26 0 -26 -2 -26 -4 -28 -5 -28 -6 -28 -7 -29 -7 -29 -8 -29 -8 -30 -8 -30 -8 -30 -8 -30 -8 -30 -7 -30 -7 -31 -7 -31 -5 -31 -6 -32 -5 -32 -5 -32 -4 -32 -3 -31 -3]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728794,0,0,0,0,1722963728794,124,[13 10 24 11 23 13 10 23 13 10 22 13 10 21 9 19 9 18 9 18 9 16 9 15 8 14 7 13 6 12 6 13 10 5 9 5 8 4 6 4 5 3 3 3 2 4 0 4 0 4 -1 4 -1 4 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 16 11 18 11 19 11 21 13 10 23 8 23 7 25 6 26 5 26 6 27 6 27 6 27 6 28 6 28 5 28 6 28 6 28 6 28 7 28 8 28 8 28 9 28 9 28]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728815,0,0,0,0,1722963728815,124,[23 2 22 2 21 1 21 1 20 1 19 1 18 0 17 0 16 -1 15 0 14 0 13 0 11 0 9 0 8 0 7 0 5 -1 4 -1 3 -2 2 -2 2 -3 1 -3 0 -4 0 -5 0 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -4 19 -2 20 -1 21 0 22 1 22 2 22 4 23 5 23 6 24 6 23 7 24 7 24 7 24 7 24 7 25 7 24 5 25 6 25 5 25 5 26 5 26 4 25 4 25 4 25 3 25 3]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728834,0,0,0,0,1722963728834,124,[14 15 14 15 13 14 13 13 13 13 12 12 12 11 11 13 10 11 9 13 10 9 9 8 8 7 7 7 5 5 5 5 4 4 3 2 3 1 2 0 2 0 2 -1 2 -2 2 -3 2 -3 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 9 14 11 14 11 14 13 14 15 13 16 12 17 12 18 12 19 12 19 12 19 12 19 12 19 12 20 12 19 12 19 13 19 13 19 14 19 14 19 14 19 14 19 14 18 15 18 15 17]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728855,0,0,0,0,1722963728855,124,[21 -6 20 -6 19 -6 19 -6 17 -6 16 -5 16 -6 14 -5 13 -6 12 -5 11 -5 13 10 -4 9 -4 7 -3 6 -3 5 -2 2 -2 2 -2 0 -2 0 -2 -1 -3 -1 -3 -2 -3 -3 -4 -3 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -8 18 -6 19 -6 21 -5 21 -4 23 -2 23 -1 23 -1 24 0 24 0 24 1 24 1 25 0 24 0 24 0 24 0 24 -1 24 -1 25 -2 24 -2 25 -2 24 -3 23 -4 24 -4 24 -5 23]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728878,0,0,0,0,1722963728878,124,[-26 6 -25 6 -24 6 -23 6 -22 6 -20 6 -19 6 -17 6 -17 6 -15 5 -15 4 -12 4 -11 3 -9 3 -7 2 -6 1 -3 2 -2 1 -1 2 0 2 1 2 1 2 2 3 3 4 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -23 9 -24 8 -26 7 -28 5 -29 4 -30 3 -31 1 -31 0 -31 -1 -33 -1 -33 -2 -33 -2 -32 -1 -32 -2 -31 -2 -32 -1 -32 0 -32 0 -31 1 -32 2 -31 2 -31 3 -31 3 -30 4 -30 4 -28 5]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728893,0,0,0,0,1722963728893,124,[2 -21 2 -21 1 -20 1 -19 1 -18 0 -16 0 -16 -1 -15 0 -14 0 -13 0 -11 0 -10 0 -9 0 -7 -1 -6 -1 -4 -1 -3 -2 -2 -2 -1 -3 -1 -3 0 -4 0 -5 1 -5 1 -5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -21 1 -21 2 -23 4 -23 4 -23 6 -23 7 -24 8 -24 8 -24 13 10 -25 11 -25 11 -24 11 -24 13 10 -24 13 10 -24 9 -24 8 -23 8 -24 8 -24 7 -24 6 -24 6 -24 5 -23 6 -24 5]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728913,0,0,0,0,1722963728913,124,[-7 -22 -8 -22 -7 -19 -7 -20 -7 -18 -7 -17 -6 -15 -6 -14 -6 -14 -6 -13 -5 -11 -4 -9 -4 -8 -3 -6 -3 -5 -3 -3 -2 -2 -3 -1 -3 0 -4 1 -4 2 -4 2 -5 4 -5 3 -5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -22 -9 -23 -8 -24 -7 -27 -6 -26 -4 -28 -3 -29 -2 -29 -1 -29 -1 -29 -1 -30 0 -29 -1 -30 -1 -30 0 -30 -1 -28 -1 -29 -2 -27 -2 -28 -3 -28 -4 -27 -4 -27 -4 -26 -5 -25 -6 -25 -7 -25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728934,0,0,0,0,1722963728934,124,[-1 -21 -2 -21 -1 -20 -2 -19 -2 -17 -2 -16 -2 -15 -2 -14 -2 -13 -2 -13 -2 -11 -2 -9 -2 -8 -2 -6 -2 -4 -3 -3 -3 -2 -3 -1 -4 -1 -4 0 -5 1 -6 2 -6 2 -6 1 -6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -23 -3 -24 -1 -25 0 -26 1 -26 3 -27 4 -27 5 -28 7 -27 7 -28 7 -27 7 -27 7 -27 7 -27 6 -26 6 -26 6 -26 6 -25 5 -26 4 -26 3 -26 3 -25 2 -25 1 -25 1 -24 0 -24]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728953,0,0,0,0,1722963728953,124,[12 17 12 17 12 15 11 14 11 13 13 10 12 13 10 11 13 10 9 8 9 8 7 7 6 6 5 5 4 5 2 4 1 4 0 4 -1 3 -2 3 -3 3 -3 3 -5 3 -5 3 -5 4 -6 4 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 18 14 20 13 21 12 23 12 24 11 26 9 26 8 27 9 27 7 28 7 28 7 27 7 27 7 26 8 26 8 25 8 25 8 24 13 10 24 13 10 24 13 10 23 11 23 11 22]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728982,0,0,0,0,1722963728982,124,[22 -2 21 -2 20 -3 19 -3 18 -3 16 -2 15 -4 13 -4 12 -4 11 -4 13 10 -3 8 -3 6 -3 5 -4 3 -5 3 -5 1 -5 0 -5 0 -5 -1 -6 0 -6 -1 -6 -2 -7 -2 -7 -2 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 -5 26 -3 27 -1 28 -1 29 2 29 3 29 5 29 6 30 6 30 7 29 7 29 7 29 7 29 6 28 7 28 5 27 5 27 4 27 3 27 3 27 3 27 1 25 1 26 0 25 -1 25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963728995,0,0,0,0,1722963728995,124,[12 -16 12 -17 13 10 -15 13 10 -15 9 -14 8 -13 7 -12 6 -12 5 -11 4 -10 4 -9 3 -8 2 -7 0 -6 -1 -6 -2 -4 -2 -5 -3 -5 -3 -4 -4 -4 -5 -3 -5 -3 -5 -3 -5 -4 -5 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -20 14 -21 14 -20 17 -20 18 -19 20 -19 20 -18 21 -17 21 -17 21 -17 22 -17 22 -16 22 -16 21 -16 21 -16 20 -16 20 -16 19 -16 19 -17 18 -17 17 -17 17 -17 15 -17 16 -18 15 -18]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729012,0,0,0,0,1722963729012,124,[27 12 26 11 24 11 23 9 22 9 20 7 19 6 17 5 15 4 14 3 12 2 11 1 9 0 7 -1 6 -3 5 -4 5 -5 4 -6 3 -7 3 -7 3 -8 3 -8 3 -9 2 -9 2 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 9 32 13 34 15 33 17 34 19 32 21 31 24 32 25 31 26 31 26 30 26 30 26 31 25 30 25 28 25 29 24 29 23 29 23 30 22 29 21 30 20 30 19 30 18 30 16 30 16 29 15]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729032,0,0,0,0,1722963729032,124,[0 18 0 17 0 16 1 15 1 15 1 13 2 12 2 11 2 13 10 2 9 2 7 2 6 2 5 2 4 3 3 4 2 4 1 4 0 4 0 5 -1 5 -1 5 -1 6 -1 5 -1 5 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 21 0 22 -1 22 -2 23 -3 24 -5 24 -6 24 -7 24 -7 24 -8 24 -9 24 -8 24 -8 24 -7 23 -7 23 -7 23 -6 23 -5 22 -5 23 -4 22 -4 22 -3 22 -2 21 -2 21 -2 21 -1]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729050,0,0,0,0,1722963729050,124,[-20 -5 -19 -5 -17 -4 -17 -4 -16 -3 -15 -2 -13 -2 -12 -1 -11 -1 -10 0 -9 0 -8 1 -7 2 -5 2 -5 3 -4 4 -3 4 -3 5 -3 5 -2 5 -2 5 -2 6 -2 6 -2 6 -2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -23 -3 -23 -6 -24 -7 -25 -9 -24 -10 -24 -11 -24 -11 -24 -12 -24 -13 -24 -14 -23 -15 -24 -14 -24 -14 -23 -14 -23 -13 -23 -13 -23 -12 -23 -12 -23 -11 -23 -10 -23 -9 -23 -9 -22 -8 -23 -8 -22 -8 -22 -7]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729071,0,0,0,0,1722963729071,124,[9 18 9 17 8 15 8 14 8 13 7 11 8 13 10 7 9 7 8 7 6 6 5 6 4 6 3 5 1 5 0 6 -1 6 -1 6 -2 6 -3 6 -3 6 -4 6 -4 6 -4 6 -4 6 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 18 12 21 12 21 11 23 13 10 23 9 25 8 25 7 26 7 27 7 27 7 28 6 27 7 27 6 26 6 27 6 26 7 26 7 24 8 25 7 24 8 24 8 23 8 22 9 22 9 21]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729092,0,0,0,0,1722963729092,124,[-18 7 -17 7 -16 7 -15 7 -14 8 -12 7 -11 7 -10 7 -8 7 -7 6 -6 6 -5 6 -4 6 -2 6 -1 6 0 6 1 6 1 6 2 6 2 6 2 6 2 6 2 7 3 7 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 13 -21 11 -22 11 -23 13 10 -24 9 -25 8 -25 8 -26 7 -26 6 -27 6 -28 5 -27 5 -28 5 -27 4 -26 5 -26 5 -25 6 -25 5 -25 6 -24 7 -24 7 -23 7 -23 7 -22 8 -22 8 -21]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729110,0,0,0,0,1722963729110,124,[-14 -16 -13 -15 -12 -14 -12 -13 -12 -11 -11 -10 -11 -9 -11 -8 -10 -7 -9 -6 -9 -4 -8 -3 -8 -2 -7 -1 -7 1 -7 2 -7 3 -7 3 -7 3 -7 4 -8 4 -8 4 -8 4 -7 4 -8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -16 -17 -18 -17 -18 -17 -20 -16 -21 -15 -23 -15 -24 -14 -25 -13 -25 -13 -26 -13 -27 -12 -26 -13 -26 -12 -26 -12 -26 -12 -25 -12 -25 -12 -23 -13 -24 -13 -23 -13 -22 -13 -21 -14 -21 -14 -21 -14 -20 -14 -19]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729130,0,0,0,0,1722963729130,124,[11 14 11 14 13 10 12 13 10 12 13 10 13 10 9 9 9 8 9 7 9 6 8 5 7 3 7 2 7 1 7 0 7 -1 7 -2 7 -2 7 -3 7 -3 7 -4 8 -4 7 -4 8 -4 7 -4 7 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 13 16 15 15 15 16 18 15 18 14 20 13 21 12 22 12 22 12 23 11 24 11 24 11 24 11 23 13 10 23 13 10 22 11 23 13 10 21 11 22 11 21 11 20 12 20 11]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722963729150,0,0,0,0,1722963729150,124,[-4 -21 -4 -20 -4 -18 -4 -17 -5 -16 -5 -14 -6 -13 -6 -12 -6 -11 -7 -10 -6 -9 -6 -7 -8 -6 -7 -5 -8 -4 -9 -3 -9 -3 -9 -2 -9 -2 -9 -2 -10 -2 -10 -2 -10 -2 -10 -2 -10 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -22 -6 -23 -6 -24 -5 -25 -4 -25 -2 -27 -1 -27 0 -27 1 -28 1 -28 1 -28 2 -28 2 -28 2 -28 2 -28 2 -27 1 -27 1 -26 1 -26 0 -26 0 -26 -1 -25 -1 -25 -2 -24 -2 -24 -3 -24]
